iso3,ADMIN0,ADMIN1,centroid_lat,centroid_lon
ARM,Armenia,Lori,40.96485292570395,44.50356597185425
ARM,Armenia,Shirak,40.821842798947,43.883524044900454
ARM,Armenia,Syunik,39.31158867179031,46.162219510667185
ARM,Armenia,Tavush,40.89625851731427,45.122500927697054
ARM,Armenia,Vayots Dzor,39.76258265464106,45.48939661407438
ATG,Antigua and Barbuda,Barbuda,17.62224222371426,-61.794711565205546
ATG,Antigua and Barbuda,Saint George,17.12863062642134,-61.78877022889669
ATG,Antigua and Barbuda,Saint John,17.10464431055511,-61.83705171476552
ATG,Antigua and Barbuda,Saint Mary,17.070219906398822,-61.843416103333865
ATG,Antigua and Barbuda,Saint Paul,17.032970786775326,-61.77335448609867
ATG,Antigua and Barbuda,Saint Peter,17.1012086723809,-61.752017698816985
ATG,Antigua and Barbuda,Saint Philip,17.06795097732617,-61.70696210905267
BDI,Burundi,Bubanza,-3.05307538051473,29.36331397465232
BDI,Burundi,Bujumbura Mairie,-3.3355265039968893,29.32665861745955
BDI,Burundi,Bujumbura Rural,-3.68921695263,29.40056604723875
BDI,Burundi,Bururi,-3.7987293869610426,29.44264563188987
BDI,Burundi,Cankuzo,-3.205169347263475,30.48370033210331
BDI,Burundi,Cibitoke,-2.98984776629572,29.2225250197228
BDI,Burundi,Gitega,-3.2498372028918108,29.91554211283147
BDI,Burundi,Karuzi,-3.0675302072595243,30.060718342192537
BDI,Burundi,Kayanza,-3.122722912723309,29.701940984507377
BDI,Burundi,Kirundo,-2.4163522523592675,30.023420635224955
BDI,Burundi,Makamba,-4.145917720028179,30.024607387078248
BDI,Burundi,Muramvya,-3.1927616495615343,29.599035468979174
BDI,Burundi,Muyinga,-2.984009012290711,30.38215113656876
BDI,Burundi,Mwaro,-3.632486130947328,29.72103076016879
BDI,Burundi,Ngozi,-2.851541393720289,29.69839802311315
BDI,Burundi,Rutana,-4.027427421925604,30.095794743893556
BDI,Burundi,Ruyigi,-3.5253609846780005,30.15352630315502
BEN,Benin,Alibori,11.337160233881043,2.3873038319872957
BEN,Benin,Atakora,10.222998546751784,1.1681005000160816
BEN,Benin,Atlantique,6.506792784860462,2.3085755554105294
BEN,Benin,Borgou,10.275235028506057,2.752820962591927
BEN,Benin,Collines,8.323753981217546,1.872388818826819
BEN,Benin,Donga,8.97922892055762,1.8525769840968145
BEN,Benin,Kouffo,7.155581546705455,1.7080378127594134
BEN,Benin,Littoral,6.376868548623766,2.410482313239259
BEN,Benin,Mono,6.54899109825317,1.7217579170570676
BEN,Benin,Ouémé,6.500463485909667,2.6920282150188077
BEN,Benin,Plateau,6.998116343542003,2.6019852297809924
BEN,Benin,Zou,7.190761149347243,1.9776305925771689
BFA,Burkina Faso,Boucle du Mouhoun,11.698912612039376,-3.064781683461012
BFA,Burkina Faso,Cascades,10.293723330722464,-4.445865968676131
BFA,Burkina Faso,Centre,12.32855201582186,-1.5135762628394278
BFA,Burkina Faso,Centre-Est,11.517521253816357,-0.4503005368461665
BFA,Burkina Faso,Centre-Nord,13.458225494658052,-1.5770094880762822
BFA,Burkina Faso,Centre-Ouest,12.340098497534877,-2.162255053163278
BFA,Burkina Faso,Centre-Sud,11.96223358719659,-1.4367834663983443
BFA,Burkina Faso,Est,12.962559025754084,0.0283048082109492
BFA,Burkina Faso,Haut-Bassins,11.30959958294672,-4.250120505600787
BFA,Burkina Faso,Nord,13.925096087664215,-2.1587830679595874
BFA,Burkina Faso,Plateau-Central,12.266776154928474,-0.7545050283424847
BFA,Burkina Faso,Sahel,14.636888604894226,-0.3419334731107696
BFA,Burkina Faso,Sud-Ouest,10.885415573988672,-3.3974942898514575
BGD,Bangladesh,Barisal,22.170471466232527,90.10576788599856
BGD,Bangladesh,Chittagong,21.792577639608535,92.35628877287692
BGD,Bangladesh,Dhaka,24.08442676904075,90.43428814066272
BGD,Bangladesh,Khulna,22.41639110319094,89.74387166719515
BGD,Bangladesh,Mymensingh,24.981637922403564,89.84580171308578
BGD,Bangladesh,Rajshahi,24.835427304910013,89.37606950477405
BGD,Bangladesh,Rangpur,25.645827604485554,88.7912698283297
BGD,Bangladesh,Sylhet,24.38105464254064,91.43298823123943
BLZ,Belize,Belize,17.561297364309112,-88.35180926556427
BLZ,Belize,Cayo,17.010541447205128,-88.91860515488489
BLZ,Belize,Corozal,18.21984954415913,-88.29297835039645
BLZ,Belize,Orange Walk,17.761809868730207,-88.8062645704151
BLZ,Belize,Stann Creek,16.83989640874639,-88.47917965481327
BLZ,Belize,Toledo,16.30973394796679,-88.88838213688592
BOL,Bolivia,Beni,-13.784046635279177,-65.27056651636521
BOL,Bolivia,Chuquisaca,-20.049204789294706,-64.25885397708224
BOL,Bolivia,Cochabamba,-17.23838719014176,-65.62563586192752
BOL,Bolivia,La Paz,-15.22233372895099,-68.1317444365745
BOL,Bolivia,Oruro,-18.64189546511351,-67.6838169124114
BOL,Bolivia,Pando,-11.098866485807156,-67.33635960070544
BOL,Bolivia,Potosí,-20.53743120887781,-66.73657171067632
BOL,Bolivia,Santa Cruz,-17.20706221963428,-61.5072504959611
BOL,Bolivia,Tarija,-21.59328194893345,-63.90182563191603
BRB,Barbados,Christ Church,13.08147957223051,-59.53299005190331
BRB,Barbados,Saint Andrew,13.24953754212245,-59.57392281020252
BRB,Barbados,Saint George,13.137554719976018,-59.54973272299378
BRB,Barbados,Saint James,13.190005775873043,-59.623275274056525
BRB,Barbados,Saint John,13.175128100246749,-59.50138339947557
BRB,Barbados,Saint Joseph,13.202582642786416,-59.543972164083435
BRB,Barbados,Saint Lucy,13.301418582058922,-59.615795796359635
BRB,Barbados,Saint Michael,13.117420035303384,-59.60003480548944
BRB,Barbados,Saint Peter,13.259357163478144,-59.615142992259585
BRB,Barbados,Saint Philip,13.13142908752966,-59.46594542424996
BRB,Barbados,Saint Thomas,13.17698296970394,-59.59230046213364
BTN,Bhutan,Bumthang,27.716699393241885,90.72824180122272
BTN,Bhutan,Chhukha,27.01383319135588,89.54640485818841
BTN,Bhutan,Dagana,27.007894110699592,89.88801982800294
BTN,Bhutan,Gasa,28.006848918617436,89.86800850691405
BTN,Bhutan,Haa,27.31036088200424,89.15298830755818
BTN,Bhutan,Lhuentse,27.77086198011581,91.1304271849226
BTN,Bhutan,Monggar,27.274620879990685,91.2240699865418
BTN,Bhutan,Paro,27.506411801074968,89.33140520584737
BTN,Bhutan,Pema Gatshel,26.9659433367649,91.30380092363836
BTN,Bhutan,Punakha,27.669798084042387,89.83050063825746
BTN,Bhutan,Samdrup Jongkhar,26.988224587191745,91.8086901463269
BTN,Bhutan,Samtse,27.019456596139573,89.05808033270785
BTN,Bhutan,Sarpang,26.985461874647356,90.39187628838552
BTN,Bhutan,Thimphu,27.61135851203121,89.54184061348694
BTN,Bhutan,Trashi Yangtse,27.66513905986495,91.50825259144403
BTN,Bhutan,Trashigang,27.268125781863453,91.7103617722976
BTN,Bhutan,Trongsa,27.414085994788262,90.48954455665609
BTN,Bhutan,Tsirang,27.037613220899196,90.15724092643345
BTN,Bhutan,Wangdue Phodrang,27.53127379793521,90.15881035498656
BTN,Bhutan,Zhemgang,27.097450308080408,90.85837820383826
BWA,Botswana,Central,-21.530054236081323,26.269145363761133
BWA,Botswana,Chobe,-18.512551691836155,24.808282826125932
BWA,Botswana,Francistown,-21.17605603147181,27.50280248196316
BWA,Botswana,Gaborone,-24.625677316826216,25.920893814867497
BWA,Botswana,Ghanzi,-22.29183217143289,22.60132963748935
BWA,Botswana,Jwaneng,-24.60749845812567,24.734395939354247
BWA,Botswana,Kgalagadi,-24.864869403549687,21.753748390921565
BWA,Botswana,Kgatleng,-24.15996270909234,26.344798405577503
BWA,Botswana,Kweneng,-23.879038403495063,24.69812506678716
BWA,Botswana,Lobatse,-25.211014889239262,25.69260361615303
BWA,Botswana,North-East,-20.97849469208793,27.536141804706563
BWA,Botswana,North-West,-19.605137079587173,22.76563071987963
BWA,Botswana,Selibe Phikwe,-21.980292818755135,27.848888083025287
BWA,Botswana,South-East,-25.0062399952714,25.744859570844508
BWA,Botswana,Southern,-24.920670773574127,24.461714526540728
BWA,Botswana,Sowa,-20.565147436370975,26.22470788665398
CAF,Central African Republic,Bamingui-Bangoran,7.891615591856401,20.03940829162183
CAF,Central African Republic,Bangui,4.378515880933601,18.608243815714506
CAF,Central African Republic,Basse-Kotto,5.205827352823394,21.211414646073692
CAF,Central African Republic,Haut-Mbomou,6.83490174696682,25.292605665065096
CAF,Central African Republic,Haute-Kotto,6.728595757866923,21.993971670732662
CAF,Central African Republic,Kémo,6.25391899768825,19.30261359638902
CAF,Central African Republic,Lobaye,4.401503547293097,17.22115139973405
CAF,Central African Republic,Mambéré-Kadéï,4.347898320031432,15.74559681125348
CAF,Central African Republic,Mbomou,5.596219568466631,22.601311203300728
CAF,Central African Republic,Nana-Grébizi,7.263428538975273,19.17583930269798
CAF,Central African Republic,Nana-Mambéré,5.613691159071534,14.975143478545842
CAF,Central African Republic,Ombella-M'Poko,4.363475190580919,18.43254166188824
CAF,Central African Republic,Ouaka,6.573476501953025,20.37771985642692
CAF,Central African Republic,Ouham,7.467079375187686,18.148554167841286
CAF,Central African Republic,Ouham-Pendé,6.960528708413826,15.63495208607494
CAF,Central African Republic,Sangha-Mbaéré,3.770958043535577,16.787029735701225
CAF,Central African Republic,Vakaga,9.95411059684305,22.517636182035393
CIV,Côte d'Ivoire,Abidjan,5.421865517054328,-4.055815859232076
CIV,Côte d'Ivoire,Bas-Sassandra,5.274575059386204,-5.995099243434167
CIV,Côte d'Ivoire,Comoé,6.741049923243228,-3.416105728907877
CIV,Côte d'Ivoire,Denguélé,10.108343164801198,-7.3751958938762625
CIV,Côte d'Ivoire,Gôh-Djiboua,6.22121522398817,-5.870833390631107
CIV,Côte d'Ivoire,Lacs,6.938158359725704,-5.016915326923263
CIV,Côte d'Ivoire,Lagunes,5.948705520568432,-4.5089629662771005
CIV,Côte d'Ivoire,Montagnes,6.335323339673687,-7.686453915082794
CIV,Côte d'Ivoire,Sassandra-Marahoué,7.017848264682758,-6.582830031565039
CIV,Côte d'Ivoire,Savanes,9.823249993533446,-6.464306956047011
CIV,Côte d'Ivoire,Vallée du Bandama,7.687287283797149,-5.188935690427325
CIV,Côte d'Ivoire,Woroba,8.36875843427409,-7.599532921062909
CIV,Côte d'Ivoire,Yamoussoukro,6.831161301173131,-5.258401712937156
CIV,Côte d'Ivoire,Zanzan,9.169914896578057,-3.4553218729535393
CMR,Cameroon,Adamaoua,6.474884067467703,12.70913286095242
CMR,Cameroon,Centre,4.688405617142317,12.499620961297056
CMR,Cameroon,Est,2.823336457504726,15.266868820265334
CMR,Cameroon,Extrême-Nord,10.733568584028038,14.412581379989572
CMR,Cameroon,Littoral,4.661318177418549,9.75828582260268
CMR,Cameroon,Nord,9.22659381831058,13.46089180029764
CMR,Cameroon,Nord-Ouest,6.362606630360799,10.355025787845168
CMR,Cameroon,Ouest,5.666129755593303,10.342393346736952
CMR,Cameroon,Sud,2.760168085408711,12.612081502160695
CMR,Cameroon,Sud-Ouest,4.175878037178946,9.300960809851905
COD,Democratic Republic of the Congo,Bas-Uele,3.5,23.5
COD,Democratic Republic of the Congo,Haut-Katanga,-10.5,28.0
COD,Democratic Republic of the Congo,Haut-Lomami,-7.5,25.5
COD,Democratic Republic of the Congo,Haut-Uele,3.5,28.0
COD,Democratic Republic of the Congo,Kasaï-Central,-5.0,21.0
COD,Democratic Republic of the Congo,Kasaï-Oriental,-4.5,24.0
COD,Democratic Republic of the Congo,Lomami,-4.0,25.0
COD,Democratic Republic of the Congo,Lualaba,-8.5,24.0
COD,Democratic Republic of the Congo,Maniema,-3.0,26.5
COD,Democratic Republic of the Congo,Sankuru,-3.5,23.5
COD,Democratic Republic of the Congo,Tanganyika,-6.0,28.5
COD,Democratic Republic of the Congo,Tshopo,1.0,25.0
COD,Democratic Republic of the Congo,Équateur,1.0,20.5
COG,Republic of the Congo,Bouenza,-4.060849218172128,13.57573071421201
COG,Republic of the Congo,Brazzaville,-4.269436752262463,15.274039066022125
COG,Republic of the Congo,Cuvette,-0.6050093305529745,15.984023642042944
COG,Republic of the Congo,Cuvette-Ouest,0.0976863478381162,14.618628451352428
COG,Republic of the Congo,Kouilou,-4.217183907391638,11.920845236924658
COG,Republic of the Congo,Likouala,1.9445067228573287,17.45229837384759
COG,Republic of the Congo,Lékoumou,-3.091358998647307,13.48874538577724
COG,Republic of the Congo,Niari,-3.160664485201134,12.506972719316447
COG,Republic of the Congo,Plateaux,-2.094234515619645,15.37479337396132
COG,Republic of the Congo,Pointe Noire,-4.790144999058261,11.863497485212848
COG,Republic of the Congo,Pool,-3.6848988524908983,15.03562584984449
COG,Republic of the Congo,Sangha,1.3890320559762337,15.393644674772371
COL,Colombia,Amazonas,-1.549139908610948,-71.49951888426122
COL,Colombia,Antioquia,6.939955899635237,-75.583921061436
COL,Colombia,Arauca,6.580957713225832,-71.00241651361812
COL,Colombia,Atlántico,10.666477856653808,-74.96783603174944
COL,Colombia,Bogotá D.C.,4.316197327341648,-74.18078914729571
COL,Colombia,Bolívar,8.72442934548033,-74.50909593274358
COL,Colombia,Boyacá,5.75388680759428,-73.10704502762887
COL,Colombia,Caldas,5.34009443792348,-75.2857343149753
COL,Colombia,Caquetá,0.7981948816068355,-73.95220398210472
COL,Colombia,Casanare,5.412716056240417,-71.58755344474955
COL,Colombia,Cauca,2.411412856345494,-76.81169658087573
COL,Colombia,Cesar,9.585963234067286,-73.50032986840496
COL,Colombia,Chocó,5.948794724117083,-76.94510148747072
COL,Colombia,Cundinamarca,4.841309196833133,-74.10868912976625
COL,Colombia,Córdoba,8.352824606766976,-75.79334410594869
COL,Colombia,Guainía,2.719841761790608,-68.81320335862021
COL,Colombia,Guaviare,1.9213761116075017,-72.12492397274032
COL,Colombia,Huila,2.5358581656400627,-75.58858017510528
COL,Colombia,La Guajira,11.457146944096554,-72.43952683989755
COL,Colombia,Magdalena,10.242029938830932,-74.26011753079102
COL,Colombia,Meta,3.341246151689128,-72.96830036131847
COL,Colombia,Nariño,1.580012769798228,-77.85761986671875
COL,Colombia,Norte de Santander,8.078622992701742,-72.8839144075586
COL,Colombia,Putumayo,0.4764960510939537,-75.90557780201422
COL,Colombia,Quindío,4.452025242477669,-75.68480683547601
COL,Colombia,Risaralda,5.106434951104509,-75.86271042662698
COL,Colombia,San Andrés y Providencia,12.898404250895208,-81.55300771748723
COL,Colombia,Santander,6.6778497788711775,-73.50168399744939
COL,Colombia,Sucre,9.072593707616605,-75.12914429416156
COL,Colombia,Tolima,4.038778410843854,-75.25523811059438
COL,Colombia,Valle del Cauca,3.868459880263784,-76.50258608717861
COL,Colombia,Vaupés,0.637163516246128,-70.56366814794933
COL,Colombia,Vichada,4.72335535290535,-69.39720398874309
COM,Comoros,Mwali,-12.335653367113936,43.74310012443266
COM,Comoros,Njazídja,-11.67200610544752,43.366196413888694
COM,Comoros,Nzwani,-12.212255430964978,44.4108891299181
CPV,Cabo Verde,Boa Vista,16.115522946660015,-22.813863518598065
CPV,Cabo Verde,Brava,14.860131086611766,-24.70018189871147
CPV,Cabo Verde,Maio,15.212124488539068,-23.164940656391973
CPV,Cabo Verde,Mosteiros,14.998092194643576,-24.33725359468859
CPV,Cabo Verde,Paúl,17.119068759087423,-25.011568124534463
CPV,Cabo Verde,Porto Novo,17.040006919168793,-25.19286842568044
CPV,Cabo Verde,Praia,14.952314517055532,-23.52150327768901
CPV,Cabo Verde,Ribeira Brava,16.600308146493276,-24.249764730181656
CPV,Cabo Verde,Ribeira Grande,17.146160808883796,-25.12954198342663
CPV,Cabo Verde,Ribeira Grande de Santiago,14.992714781037686,-23.646081872860535
CPV,Cabo Verde,Sal,16.728620538722385,-22.92927485655408
CPV,Cabo Verde,Santa Catarina,15.106910564583188,-23.698726871754964
CPV,Cabo Verde,Santa Catarina do Fogo,14.928032723813832,-24.337720985790185
CPV,Cabo Verde,Santa Cruz,15.110724281280826,-23.562198337375396
CPV,Cabo Verde,São Domingos,15.023319579900686,-23.53837528221752
CPV,Cabo Verde,São Filipe,14.916707003881053,-24.390080960682138
CPV,Cabo Verde,São Lourenço dos Órgãos,15.06943646088985,-23.597698189359527
CPV,Cabo Verde,São Miguel,15.195485074658146,-23.64246135893637
CPV,Cabo Verde,São Salvador do Mundo,15.090480684540104,-23.63551023513649
CPV,Cabo Verde,São Vicente,16.841925396623385,-24.935302493573452
CPV,Cabo Verde,Tarrafal,15.252773349960885,-23.717079798310003
CPV,Cabo Verde,Tarrafal de São Nicolau,16.582633249548927,-24.357160915133548
CUB,Cuba,Camagüey,21.369837547167062,-77.88301654538334
CUB,Cuba,Ciego de Ávila,22.00090818450395,-78.61399430152093
CUB,Cuba,Cienfuegos,22.257111517023507,-80.48549403060595
CUB,Cuba,Ciudad de la Habana,23.058667872922864,-82.30572215055048
CUB,Cuba,Granma,20.29697625726244,-76.86322364772451
CUB,Cuba,Guantánamo,20.23104798203931,-74.90326992504262
CUB,Cuba,Holguín,20.757159137244564,-75.93406474464123
CUB,Cuba,Isla de la Juventud,21.684934358543668,-82.78561745102495
CUB,Cuba,La Habana,22.862339212854895,-82.67865934834656
CUB,Cuba,Las Tunas,20.99484896870867,-77.03359574899252
CUB,Cuba,Matanzas,22.609719195914224,-81.20961635647981
CUB,Cuba,Mayabeque,22.857762010829088,-81.98439616969894
CUB,Cuba,Pinar del Río,22.435227909210493,-83.66774207169985
CUB,Cuba,Sancti Spíritus,21.960903130830705,-79.4044094122842
CUB,Cuba,Santiago de Cuba,20.21305525431688,-75.89403302576638
CUB,Cuba,Villa Clara,22.53695247478318,-79.97504191728751
DJI,Djibouti,Ali Sabieh,11.099933808658578,42.93258299211788
DJI,Djibouti,Arta,11.44859587007621,42.70426617506473
DJI,Djibouti,Dikhil,11.159895077554916,41.9782955637423
DJI,Djibouti,Djiboutii,11.569445604226043,43.09306445848079
DJI,Djibouti,Obock,12.176509223084958,42.933121788767
DJI,Djibouti,Tadjoura,11.952163671411546,42.27597646921788
DMA,Dominica,Saint Andrew,15.557556918409349,-61.35882632638958
DMA,Dominica,Saint David,15.420228090017408,-61.296428561517395
DMA,Dominica,Saint George,15.309846740799548,-61.34882449601881
DMA,Dominica,Saint John,15.562456617807973,-61.43764118124055
DMA,Dominica,Saint Joseph,15.44329517726865,-61.372594789523546
DMA,Dominica,Saint Luke,15.253299020649058,-61.363887950295656
DMA,Dominica,Saint Mark,15.223895675674047,-61.35280005506015
DMA,Dominica,Saint Patrick,15.287401591573431,-61.2849703047476
DMA,Dominica,Saint Paul,15.367969429570024,-61.36829478510806
DMA,Dominica,Saint Peter,15.50508544902802,-61.44379936624667
DOM,Dominican Republic,Azua,18.46020869987886,-70.74116100092813
DOM,Dominican Republic,Bahoruco,18.46654039496196,-71.30796588460446
DOM,Dominican Republic,Barahona,18.210838400045876,-71.23122194908383
DOM,Dominican Republic,Dajabón,19.568482771081328,-71.62988306070112
DOM,Dominican Republic,Distrito Nacional,18.47994288171352,-69.95115350213013
DOM,Dominican Republic,Duarte,19.1872577075215,-69.79062317567099
DOM,Dominican Republic,El Seybo,18.949391775036556,-68.98104679441231
DOM,Dominican Republic,Espaillat,19.34255832080141,-70.47202405382016
DOM,Dominican Republic,Hato Mayor,18.94161025307613,-69.3786070466576
DOM,Dominican Republic,Independencia,18.32813935526619,-71.28382886161522
DOM,Dominican Republic,La Altagracia,18.869287523587484,-68.72517744787687
DOM,Dominican Republic,La Estrelleta,19.028476726009036,-71.64456900735985
DOM,Dominican Republic,La Romana,18.560636295174778,-68.96740221942758
DOM,Dominican Republic,La Vega,19.19948340118268,-70.5067322400668
DOM,Dominican Republic,María Trinidad Sánchez,19.60886490964249,-69.93613029629739
DOM,Dominican Republic,Monseñor Nouel,18.930888234823964,-70.43553946909886
DOM,Dominican Republic,Monte Cristi,19.72467660331816,-71.4860945597451
DOM,Dominican Republic,Monte Plata,18.82604773245306,-69.59427159432842
DOM,Dominican Republic,Pedernales,17.945007367781933,-71.53896696804716
DOM,Dominican Republic,Peravia,18.34050121311127,-70.3645982140551
DOM,Dominican Republic,Puerto Plata,19.63983805435462,-70.78240032868425
DOM,Dominican Republic,Salcedo,19.415077734151858,-70.40942247211046
DOM,Dominican Republic,Samaná,19.293387250376313,-69.55252943783968
DOM,Dominican Republic,San Cristóbal,18.441215682284778,-70.02605674387364
DOM,Dominican Republic,San José de Ocoa,18.718126871649623,-70.44475370185019
DOM,Dominican Republic,San Juan,18.914735986007777,-71.01380101642388
DOM,Dominican Republic,San Pedro de Macorís,18.589117022343743,-69.26321561920763
DOM,Dominican Republic,Santiago,19.22161200278038,-70.79991348479861
DOM,Dominican Republic,Santiago Rodríguez,19.308886822073777,-71.43453861671082
DOM,Dominican Republic,Santo Domingo,18.463239976263974,-69.5975399944535
DOM,Dominican Republic,Sánchez Ramírez,19.041705933894622,-70.0000507079812
DOM,Dominican Republic,Valverde,19.600385561924128,-70.96074175855541
DZA,Algeria,Adrar,25.992782150580627,-0.6292043106939726
DZA,Algeria,Alger,36.70567379035525,3.0371217481750707
DZA,Algeria,Annaba,36.845153024513394,7.514140189598694
DZA,Algeria,Aïn Defla,36.18128179993517,2.101928748856294
DZA,Algeria,Aïn Témouchent,35.317116011959975,-1.0689605552822468
DZA,Algeria,Batna,35.419145317153735,5.83206894569297
DZA,Algeria,Biskra,34.48811201271677,5.347502246273697
DZA,Algeria,Blida,36.49687091522603,2.901723621076609
DZA,Algeria,Bordj Bou Arréridj,36.09196649679142,4.729141032631172
DZA,Algeria,Bouira,36.23037018694393,3.8647965614159623
DZA,Algeria,Boumerdès,36.713616413707875,3.604429684086587
DZA,Algeria,Béchar,30.051237155499372,-2.480791744320644
DZA,Algeria,Béjaïa,36.55743623163293,4.844017542373927
DZA,Algeria,Chlef,36.230733248523904,1.2591739420283006
DZA,Algeria,Constantine,36.33517055571628,6.648350857798124
DZA,Algeria,Djelfa,34.37525780253188,3.558789632913396
DZA,Algeria,El Bayadh,32.559415921617905,0.9099125668705534
DZA,Algeria,El Oued,33.28137313142102,7.001675754969807
DZA,Algeria,El Tarf,36.71149072425319,8.200234616343742
DZA,Algeria,Ghardaïa,31.159591015787875,3.165575947423996
DZA,Algeria,Guelma,36.39757215674245,7.382756652286344
DZA,Algeria,Illizi,26.794677647636853,8.304512925311771
DZA,Algeria,Jijel,36.7140780173953,6.012499390603962
DZA,Algeria,Khenchela,35.00381213188293,6.988159123295191
DZA,Algeria,Laghouat,33.59013037365973,2.7447366670598745
DZA,Algeria,M'Sila,35.29840719548213,4.256845492817468
DZA,Algeria,Mascara,35.39679422181398,0.1557641023596874
DZA,Algeria,Mila,36.29747802362544,6.136629584210155
DZA,Algeria,Mostaganem,35.965390084521786,0.3598652556651988
DZA,Algeria,Médéa,35.98037878528369,2.916308325400132
DZA,Algeria,Naâma,33.30499485674383,-0.7492962532627879
DZA,Algeria,Oran,35.64686522022468,-0.5729638980900832
DZA,Algeria,Ouargla,31.112252474480787,6.0989643524530095
DZA,Algeria,Oum el Bouaghi,35.82823993630826,7.065878229958879
DZA,Algeria,Relizane,35.79108646005534,0.8103782005041592
DZA,Algeria,Saïda,34.74144177493915,0.2507205193988915
DZA,Algeria,Sidi Bel Abbès,34.738388056377474,-0.5138467690403813
DZA,Algeria,Skikda,36.78521949627728,6.835527814377788
DZA,Algeria,Souk Ahras,36.15235857019067,7.906962630486307
DZA,Algeria,Sétif,36.15481791671509,5.442738830468047
DZA,Algeria,Tamanghasset,23.897852883112193,4.665776795709354
DZA,Algeria,Tiaret,34.95492434480654,1.547699929050005
DZA,Algeria,Tindouf,27.693185304311836,-6.067184596050502
DZA,Algeria,Tipaza,36.518869628632,2.2182092289058892
DZA,Algeria,Tissemsilt,35.76360468111384,1.7780864199436075
DZA,Algeria,Tizi Ouzou,36.67626728887221,4.188274857253652
DZA,Algeria,Tlemcen,34.74043081689568,-1.4066111738843998
DZA,Algeria,Tébessa,35.05016732627525,7.845752570537335
ECU,Ecuador,Azuay,-3.0020462328939232,-79.1790284848181
ECU,Ecuador,Bolivar,-1.6230013184007008,-79.09626184744006
ECU,Ecuador,Carchi,0.7904564723844498,-78.09567863207756
ECU,Ecuador,Cañar,-2.507998823175132,-79.0552537437754
ECU,Ecuador,Chimborazo,-2.0111409003850973,-78.72013476974661
ECU,Ecuador,Cotopaxi,-0.8465013366588845,-78.83347511283809
ECU,Ecuador,El Oro,-3.504718475873122,-79.85492765973248
ECU,Ecuador,Esmeraldas,0.703604494434545,-79.19544061440654
ECU,Ecuador,Galápagos,-0.5527493206517957,-90.88559804401127
ECU,Ecuador,Guayas,-2.0984894628951114,-79.89656386501616
ECU,Ecuador,Imbabura,0.4036688174742773,-78.40000529934427
ECU,Ecuador,Loja,-4.095585601102008,-79.62074240204875
ECU,Ecuador,Los Rios,-1.3349007533151824,-79.49060409165543
ECU,Ecuador,Manabi,-0.7562827080463593,-80.15450828494242
ECU,Ecuador,Morona Santiago,-2.5783745168753343,-78.01654105474171
ECU,Ecuador,Napo,-0.6414918873947413,-77.83566278391447
ECU,Ecuador,Orellana,-0.764501807910478,-76.37737462679927
ECU,Ecuador,Pastaza,-1.720327727807382,-76.94728757426068
ECU,Ecuador,Pichincha,-0.1115367124202477,-78.60971694620224
ECU,Ecuador,Santa Elena,-2.124111577170618,-80.59291200912126
ECU,Ecuador,Santo Domingo de los Tsachilas,-0.314226822311913,-79.19509534713687
ECU,Ecuador,Sucumbios,-0.0188813856289118,-76.61473807562454
ECU,Ecuador,Tungurahua,-1.2913280132920433,-78.52355351580528
ECU,Ecuador,Zamora Chinchipe,-4.164275026696199,-78.88981412587187
EGY,Egypt,Ad Daqahliyah,31.116154349724944,31.560061797571155
EGY,Egypt,Al Bahr al Ahmar,25.102881772817103,33.88771537939121
EGY,Egypt,Al Buhayrah,30.63776388654887,30.277065914493917
EGY,Egypt,Al Fayyum,29.32945464119498,30.58926373995433
EGY,Egypt,Al Gharbiyah,30.858548967331743,31.026621402461416
EGY,Egypt,Al Iskandariyah,30.79955304103885,29.744089039979563
EGY,Egypt,Al Isma`iliyah,30.532836350104,32.38107000999943
EGY,Egypt,Al Jizah,28.843378775799337,29.51184229521805
EGY,Egypt,Al Minufiyah,30.466827719192416,30.917846867901854
EGY,Egypt,Al Minya,28.09477755444382,30.600373186369332
EGY,Egypt,Al Qahirah,29.97048077055694,31.602964579771943
EGY,Egypt,Al Qalyubiyah,30.302928790680067,31.293224918858066
EGY,Egypt,Al Uqsur,25.650549799249696,32.67332023856975
EGY,Egypt,Al Wadi al Jadid,24.800377416257664,28.40588599198308
EGY,Egypt,As Suways,29.68701230291179,32.22332239118763
EGY,Egypt,Ash Sharqiyah,30.657711044561403,31.73860234168888
EGY,Egypt,Aswan,23.362057506985263,32.5983692322482
EGY,Egypt,Asyut,27.34748012542645,31.62754347903452
EGY,Egypt,Bani Suwayf,28.82585517482049,31.061315905079866
EGY,Egypt,Bur Sa`id,31.136934798933336,32.2541183178449
EGY,Egypt,Dumyat,31.383480551107347,31.766787413345924
EGY,Egypt,Janub Sina',29.018459111105493,33.822919377810734
EGY,Egypt,Kafr ash Shaykh,31.319121922945033,30.891874105952898
EGY,Egypt,Matrouh,29.703552949106008,26.97154368185036
EGY,Egypt,Qina,25.96884980903894,32.92796552464166
EGY,Egypt,Shamal Sina',30.43274422527619,33.736416326667396
EGY,Egypt,Suhaj,26.669210619087796,32.11675924115273
ETH,Ethiopia,Addis Abeba,8.985974408567659,38.79360492920102
ETH,Ethiopia,Afar,11.939882607127782,41.22474651741567
ETH,Ethiopia,Amhara,10.91601835903762,39.98260947224611
ETH,Ethiopia,Benshangul-Gumaz,10.057920765813924,34.618709752949314
